pmts,acc,dev,cal,mu,train_ind
67268096.1957367,27,35,61,58542706.1050522,FALSE
34837359.3511248,27,36,62,47394063.2823481,FALSE
29378631.3178763,27,37,63,38240399.2384319,FALSE
20008491.6747494,27,38,64,30757122.6755003,FALSE
14583960.4342429,27,39,65,24664099.0586474,FALSE
45991436.9464442,27,40,66,19721824.6904001,FALSE
84232.0564540041,28,1,28,927355.375232432,TRUE
36232780.1216428,28,2,29,13395060.5424445,TRUE
50595766.5779518,28,3,30,55621407.7096932,TRUE
103748732.349338,28,4,31,138636741.044201,TRUE
255753770.058758,28,5,32,261250363.383685,TRUE
324997901.491229,28,6,33,413313316.248622,TRUE
576037264.089855,28,7,34,579901862.272538,TRUE
722000884.170177,28,8,35,745579365.24425,TRUE
966946035.67447,28,9,36,897148507.71563,TRUE
1037289321.08626,28,10,37,1025002478.87083,TRUE
1111006465.096,28,11,38,1123414239.97226,TRUE
1172702458.85185,28,12,39,1190160823.4779,TRUE
1270244390.48183,28,13,40,1225816121.36301,TRUE
1181119798.17302,28,14,41,1210953488.54564,FALSE
1077194029.41453,28,15,42,1170046899.20871,FALSE
1005368489.41234,28,16,43,1108909859.73855,FALSE
1353148327.24489,28,17,44,1033292995.6577,FALSE
864876932.692184,28,18,45,948478565.894635,FALSE
717495175.977409,28,19,46,859041428.91653,FALSE
672172080.702662,28,20,47,768741497.635521,FALSE
853355191.396388,28,21,48,680512009.830338,FALSE
781904371.053655,28,22,49,596511709.422267,FALSE
674729020.210393,28,23,50,518214807.554213,FALSE
499324746.340999,28,24,51,446518800.217489,FALSE
429701844.084767,28,25,52,381855964.581934,FALSE
286653177.799536,28,26,53,324299208.207093,FALSE
237499830.444427,28,27,54,273656770.759824,FALSE
161888910.157737,28,28,55,229553117.40274,FALSE
166068459.804548,28,29,56,191495345.647781,FALSE
145936397.868181,28,30,57,158925715.384405,FALSE
113825844.73385,28,31,58,131261667.54586,FALSE
122858358.695545,28,32,59,107925065.945422,FALSE
132005146.251609,28,33,60,88362500.1646752,FALSE
92953722.2002483,28,34,61,72058420.1034561,FALSE
45820598.8234461,28,35,62,58542706.1050522,FALSE
63970937.3779139,28,36,63,47394063.2823481,FALSE
18224500.8513886,28,37,64,38240399.2384319,FALSE
24611013.9034803,28,38,65,30757122.6755003,FALSE
13299447.3744037,28,39,66,24664099.0586474,FALSE
28404391.549075,28,40,67,19721824.6904001,FALSE
1100519.53565696,29,1,29,927355.375232432,TRUE
8298432.56382868,29,2,30,13395060.5424445,TRUE
63967726.6288998,29,3,31,55621407.7096932,TRUE
110418526.849085,29,4,32,138636741.044201,TRUE
271458812.748518,29,5,33,261773386.959687,TRUE
426368056.844533,29,6,34,414969880.433233,TRUE
499191495.403441,29,7,35,583391732.587513,TRUE
806995802.423731,29,8,36,751567922.456113,TRUE
867505357.326174,29,9,37,906165000.117486,TRUE
887597416.319643,29,10,38,1037376604.88421,TRUE
1225751458.41599,29,11,39,1139252649.50543,TRUE
1122767438.85014,29,12,40,1209356552.98244,TRUE
1273834309.17026,29,13,41,1225816121.36301,FALSE
1172269059.17872,29,14,42,1210953488.54564,FALSE
1217521553.43862,29,15,43,1170046899.20871,FALSE
1235533898.98177,29,16,44,1108909859.73855,FALSE
1135621580.76851,29,17,45,1033292995.6577,FALSE
1032696657.69853,29,18,46,948478565.894635,FALSE
849245074.716968,29,19,47,859041428.91653,FALSE
939546343.131218,29,20,48,768741497.635521,FALSE
662015852.188893,29,21,49,680512009.830338,FALSE
512313360.569473,29,22,50,596511709.422267,FALSE
489581082.359896,29,23,51,518214807.554213,FALSE
420406550.901232,29,24,52,446518800.217489,FALSE
352494460.721692,29,25,53,381855964.581934,FALSE
294679883.128693,29,26,54,324299208.207093,FALSE
227996076.542613,29,27,55,273656770.759824,FALSE
233408193.364405,29,28,56,229553117.40274,FALSE
206764958.570933,29,29,57,191495345.647781,FALSE
192290508.373619,29,30,58,158925715.384405,FALSE
108506460.448562,29,31,59,131261667.54586,FALSE
99126148.2682496,29,32,60,107925065.945422,FALSE
135213895.613001,29,33,61,88362500.1646752,FALSE
89001347.7828941,29,34,62,72058420.1034561,FALSE
37373944.3550551,29,35,63,58542706.1050522,FALSE
37191850.639297,29,36,64,47394063.2823481,FALSE
15464558.1772036,29,37,65,38240399.2384319,FALSE
34764950.5931437,29,38,66,30757122.6755003,FALSE
18529764.2438203,29,39,67,24664099.0586474,FALSE
45199148.7733625,29,40,68,19721824.6904001,FALSE
192672.569202371,30,1,30,927355.375232432,TRUE
23496159.7450528,30,2,31,13395060.5424445,TRUE
47549479.6572915,30,3,32,55621407.7096932,TRUE
174576359.200684,30,4,33,138914291.984714,TRUE
249112866.577422,30,5,34,262822577.489665,TRUE
394354407.847735,30,6,35,417467184.135032,TRUE
595566087.954684,30,7,36,588077584.866142,TRUE
668560784.456919,30,8,37,759121305.651899,TRUE
892264655.949614,30,9,38,917104485.759234,TRUE
1063019911.61578,30,10,39,1052002016.35192,TRUE
1143316602.1857,30,11,40,1157627297.08736,TRUE
1251582929.46658,30,12,41,1209356552.98244,FALSE
1164129530.91137,30,13,42,1225816121.36301,FALSE
1038091730.34249,30,14,43,1210953488.54564,FALSE
1198853697.65677,30,15,44,1170046899.20871,FALSE
1207919024.28462,30,16,45,1108909859.73855,FALSE
1150191534.91733,30,17,46,1033292995.6577,FALSE
997291602.648532,30,18,47,948478565.894635,FALSE
1117454893.59931,30,19,48,859041428.91653,FALSE
802199907.959038,30,20,49,768741497.635521,FALSE
585186934.067736,30,21,50,680512009.830338,FALSE
589522571.778885,30,22,51,596511709.422267,FALSE
464336455.339311,30,23,52,518214807.554213,FALSE
459702997.712337,30,24,53,446518800.217489,FALSE
461724783.691442,30,25,54,381855964.581934,FALSE
231578228.737973,30,26,55,324299208.207093,FALSE
277945428.312025,30,27,56,273656770.759824,FALSE
251954535.463405,30,28,57,229553117.40274,FALSE
162424350.343887,30,29,58,191495345.647781,FALSE
158685175.804867,30,30,59,158925715.384405,FALSE
114148731.671495,30,31,60,131261667.54586,FALSE
98057368.3893033,30,32,61,107925065.945422,FALSE
91361110.7903994,30,33,62,88362500.1646752,FALSE
43456127.9160814,30,34,63,72058420.1034561,FALSE
44480048.9554144,30,35,64,58542706.1050522,FALSE
37552628.2785141,30,36,65,47394063.2823481,FALSE
23662630.2226787,30,37,66,38240399.2384319,FALSE
49331516.7754874,30,38,67,30757122.6755003,FALSE
9103238.91954398,30,39,68,24664099.0586474,FALSE
16630538.3733927,30,40,69,19721824.6904001,FALSE
566440.875176795,31,1,31,882127.71988999,TRUE
10794946.8570161,31,2,32,12741775.7309417,TRUE
41574191.5638746,31,3,33,53014642.9729219,TRUE
241426067.297554,31,4,34,132668977.993414,TRUE
249160526.680589,31,5,35,251509105.642002,TRUE
478996687.916846,31,6,36,400296667.247772,TRUE
496821227.458896,31,7,37,565018732.941594,TRUE
734400237.384721,31,8,38,730815904.65731,TRUE
770046105.052004,31,9,39,884675940.297475,TRUE
891484131.868627,31,10,40,1016835171.82697,TRUE
977611329.361316,31,11,41,1101169147.59473,FALSE
1087471479.13592,31,12,42,1150375537.90965,FALSE
1009898366.72714,31,13,43,1166032363.66784,FALSE
1200744941.96301,31,14,44,1151894590.0064,FALSE
1134371419.27882,31,15,45,1112983038.57315,FALSE
876456123.779608,31,16,46,1054827687.70227,FALSE
986917010.34266,31,17,47,982898701.600091,FALSE
864912309.538016,31,18,48,902220720.387215,FALSE
778643152.44676,31,19,49,817145484.050541,FALSE
788093010.62028,31,20,50,731249532.385653,FALSE
677596531.48054,31,21,51,647323047.476734,FALSE
537661688.732286,31,22,52,567419490.06168,FALSE
513370046.787585,31,23,53,492941173.157544,FALSE
472645774.186099,31,24,54,424741821.359631,FALSE
378561316.515363,31,25,55,363232629.431438,FALSE
309023194.623458,31,26,56,308482949.188871,FALSE
335407150.903746,31,27,57,260310372.560592,FALSE
173492657.569959,31,28,58,218357679.759353,FALSE
155217541.668252,31,29,59,182156007.435104,FALSE
149504301.287174,31,30,60,151174816.783471,FALSE
104298682.838532,31,31,61,124859960.478652,FALSE
114779058.395742,31,32,62,102661498.368465,FALSE
87146953.4776801,31,33,63,84053010.1790879,FALSE
47055621.7005446,31,34,64,68544089.4854412,FALSE
49398813.5182482,31,35,65,55687544.6370232,FALSE
25500853.6754773,31,36,66,45082627.5408184,FALSE
32019648.8481338,31,37,67,36375392.960251,FALSE
33383049.9840138,31,38,68,29257080.101914,FALSE
21709314.659548,31,39,69,23461216.7533856,FALSE
8098676.55885391,31,40,70,18759979.9503533,FALSE
267787.419840844,32,1,32,839105.843327083,TRUE
10758853.3630574,32,2,33,12144616.9565248,TRUE
44307165.8204575,32,3,34,50631208.6496995,TRUE
153677250.228231,32,4,35,126958103.524702,TRUE
233483851.492735,32,5,36,241164480.938928,TRUE
348473693.573239,32,6,37,384600810.419531,TRUE
537895950.354392,32,7,38,543950846.048823,TRUE
632295505.531923,32,8,39,704974468.75076,TRUE
858722950.337689,32,9,40,855102554.729932,TRUE
1038041348.03339,32,10,41,967243535.309051,FALSE
983396860.636997,32,11,42,1047464494.54448,FALSE
1223326455.74626,32,12,43,1094271060.88549,FALSE
1153899817.34521,32,13,44,1109164294.24096,FALSE
944289547.744501,32,14,45,1095716027.93727,FALSE
876043807.204774,32,15,46,1058702215.26099,FALSE
1058411955.85092,32,16,47,1003383134.32045,FALSE
784532308.887788,32,17,48,934962166.265553,FALSE
878547760.041413,32,18,49,858218896.626553,FALSE
788431376.524143,32,19,50,777292828.526756,FALSE
738523475.95429,32,20,51,695586071.85762,FALSE
656189730.91523,32,21,52,615752729.917344,FALSE
685276870.236794,32,22,53,539746114.981862,FALSE
412278782.286278,32,23,54,468900148.455357,FALSE
375246055.778066,32,24,55,404026918.293307,FALSE
352080835.173361,32,25,56,345517565.053949,FALSE
232393808.795101,32,26,57,293438058.225212,FALSE
211093738.357644,32,27,58,247614885.882378,FALSE
183354140.667815,32,28,59,207708250.052801,FALSE
193582765.547345,32,29,60,173272154.121842,FALSE
162493470.011151,32,30,61,143801933.967943,FALSE
62853674.1851743,32,31,62,118770468.34929,FALSE
105262714.643164,32,32,63,97654638.011416,FALSE
79109968.1545252,32,33,64,79953696.5002066,FALSE
77206126.8626296,32,34,65,65201154.7941616,FALSE
30742144.9878367,32,35,66,52971631.0369336,FALSE
34499542.1835176,32,36,67,42883921.8506329,FALSE
82418397.4557048,32,37,68,34601344.111567,FALSE
25506774.8474588,32,38,69,27830195.467915,FALSE
19187539.9105989,32,39,70,22316999.7104096,FALSE
37905288.2139786,32,40,71,17845044.9318195,FALSE
218577.11466642,33,1,33,799780.130209204,TRUE
11121984.1213569,33,2,34,11598618.808214,TRUE
73535804.7634714,33,3,35,48451735.4889733,TRUE
83557772.443084,33,4,36,121736288.86863,TRUE
205679506.228901,33,5,37,231708286.384774,TRUE
441396114.229193,33,6,38,370260177.268125,TRUE
578176786.876784,33,7,39,524716903.772929,TRUE
663996980.675638,33,8,40,681408232.99145,TRUE
1065657493.65294,33,9,41,813398711.024846,FALSE
949733708.981978,33,10,42,920070511.444064,FALSE
1026032774.34315,33,11,43,996379048.330474,FALSE
1096519628.14898,33,12,44,1040902831.4939,FALSE
891509918.457266,33,13,45,1055069713.28757,FALSE
1095972241.60547,33,14,46,1042277326.67098,FALSE
994057152.537593,33,15,47,1007068698.94035,FALSE
1069709793.89464,33,16,48,954447561.413364,FALSE
934506148.418839,33,17,49,889363523.346722,FALSE
853091769.170695,33,18,50,816363067.13371,FALSE
744227265.199812,33,19,51,739383809.948038,FALSE
615796993.406,33,20,52,661661938.823838,FALSE
682087268.806201,33,21,53,585722114.914018,FALSE
631889362.706867,33,22,54,513422386.330692,FALSE
397625719.003834,33,23,55,446031618.363488,FALSE
411602512.74311,33,24,56,384322292.97094,FALSE
284624089.568823,33,25,57,328666474.561154,FALSE
286920178.434209,33,26,58,279126915.252176,FALSE
299188486.175105,33,27,59,235538565.395704,FALSE
185736879.758189,33,28,60,197578199.161775,FALSE
145273059.485282,33,29,61,164821571.447319,FALSE
149517559.856174,33,30,62,136788630.890416,FALSE
81038602.9710314,33,31,63,112977964.255576,FALSE
85650092.2807667,33,32,64,92891965.115425,FALSE
70512932.4259783,33,33,65,76054308.7085963,FALSE
44150997.1402961,33,34,66,62021256.9516325,FALSE
58606447.1296982,33,35,67,50388174.1061263,FALSE
38753290.7611372,33,36,68,40792448.3023109,FALSE
47738377.3728891,33,37,69,32913816.646197,FALSE
14319177.3520457,33,38,70,26472900.8186871,FALSE
50994311.3849519,33,39,71,21228586.7911155,FALSE
11944400.6105799,33,40,72,16974731.820684,FALSE
118194.667950196,34,1,34,763823.584876144,TRUE
6727190.17268805,34,2,35,11099344.1697417,TRUE
49437938.2800363,34,3,36,46458904.976668,TRUE
168017600.845818,34,4,37,116962940.706577,TRUE
178822241.250253,34,5,38,223068565.814347,TRUE
389632224.811175,34,6,39,357167886.065038,TRUE
437267071.843319,34,7,40,507176407.188534,TRUE
564297231.018683,34,8,41,648175561.318507,FALSE
770569234.424904,34,9,42,773728787.777786,FALSE
806430747.374261,34,10,43,875198143.101017,FALSE
893532596.727076,34,11,44,947785068.727968,FALSE
896529912.49868,34,12,45,990137401.363103,FALSE
957492685.263048,34,13,46,1003613356.17867,FALSE
975555392.358069,34,14,47,991444861.619379,FALSE
814633985.601489,34,15,48,957953378.925708,FALSE
1063124175.30515,34,16,49,907898604.559344,FALSE
742276648.102704,34,17,50,845988752.485032,FALSE
920969065.630275,34,18,51,776548570.533239,FALSE
717551675.161598,34,19,52,703323636.022017,FALSE
715948668.60577,34,20,53,629392305.281426,FALSE
475227046.058302,34,21,54,557156110.287002,FALSE
509380708.258222,34,22,55,488382481.075128,FALSE
440876090.514147,34,23,56,424278399.645024,FALSE
336445257.710426,34,24,57,365578673.565542,FALSE
402686763.881472,34,25,58,312637221.449486,FALSE
210926139.908332,34,26,59,265513734.957987,FALSE
197421025.637046,34,27,60,224051214.00908,FALSE
179043200.753045,34,28,61,187942196.682544,FALSE
125285033.233912,34,29,62,156783128.553136,FALSE
102307908.066901,34,30,63,130117370.640131,FALSE
106073437.566572,34,31,64,107467963.920093,FALSE
62479085.6302066,34,32,65,88361570.5174861,FALSE
57092936.0780269,34,33,66,72345096.3036776,FALSE
41863776.42767,34,34,67,58996444.5569123,FALSE
37675066.306164,34,35,68,47930713.8566124,FALSE
41874323.5975169,34,36,69,38802977.1225825,FALSE
7868105.92490111,34,37,70,31308590.866484,FALSE
27981451.1889895,34,38,71,25181802.2106242,FALSE
20838050.9394382,34,39,72,20193256.3962763,FALSE
10605875.3647339,34,40,73,16146864.3808433,FALSE
73747.3499731332,35,1,35,730944.002358475,TRUE
5033919.6191959,35,2,36,10642825.7085387,TRUE
29785854.6453828,35,3,37,44637225.256164,TRUE
110795180.169262,35,4,38,112601736.622912,TRUE
198665408.451704,35,5,39,215180926.79401,TRUE
338600769.691805,35,6,40,345228301.042081,TRUE
495647645.264819,35,7,41,482441121.930289,FALSE
583881609.07667,35,8,42,616563666.168428,FALSE
966971012.944125,35,9,43,735993589.517498,FALSE
950256199.033974,35,10,44,832514225.986074,FALSE
901975049.202135,35,11,45,901561045.476471,FALSE
987618777.521778,35,12,46,941847830.475256,FALSE
887827502.008192,35,13,47,954666555.219068,FALSE
925679622.527797,35,14,48,943091525.142394,FALSE
836135763.272355,35,15,49,911233441.334015,FALSE
777539450.629016,35,16,50,863619867.119985,FALSE
885768713.053841,35,17,51,804729394.160411,FALSE
923077386.860712,35,18,52,738675849.845185,FALSE
733661273.073051,35,19,53,669022137.530972,FALSE
534775700.28411,35,20,54,598696480.338028,FALSE
576010573.866776,35,21,55,529983286.145363,FALSE
351121310.297174,35,22,56,464563786.409324,FALSE
400733513.119136,35,23,57,403586097.922418,FALSE
445551871.78464,35,24,58,347749191.265485,FALSE
338758480.496098,35,25,59,297389724.236897,FALSE
187590634.331696,35,26,60,252564477.30112,FALSE
263603247.268395,35,27,61,213124107.360543,FALSE
181697266.476491,35,28,62,178776147.589736,FALSE
167200222.697752,35,29,63,149136725.145021,FALSE
121828600.629772,35,30,64,123771471.591558,FALSE
78402606.712089,35,31,65,102226689.471974,FALSE
43398133.9680698,35,32,66,84052125.8713275,FALSE
81956885.9736697,35,33,67,68816784.3223962,FALSE
53767145.7300779,35,34,68,56119154.0034599,FALSE
32714546.7035078,35,35,69,45593105.3577338,FALSE
14589993.091714,35,36,70,36910533.5972285,FALSE
49746350.8143091,35,37,71,29781652.8718539,FALSE
35015348.000412,35,38,72,23953671.2247029,FALSE
46070355.3342116,35,39,73,19208419.6606253,FALSE
15894502.1702903,35,40,74,15359372.5124806,FALSE
850660.285245396,36,1,36,700880.115152245,TRUE
12264372.6039887,36,2,37,10225514.5435028,TRUE
63648215.0140841,36,3,38,42972834.3995845,TRUE
161585048.441452,36,4,39,108620172.262635,TRUE
183736926.894279,36,5,40,207987752.18058,TRUE
368409804.700845,36,6,41,328391318.121619,FALSE
392811336.666391,36,7,42,458912190.769227,FALSE
502682070.469676,36,8,43,586493501.337446,FALSE
610232492.885281,36,9,44,700098758.592944,FALSE
641097237.600308,36,10,45,791912028.07339,FALSE
909004264.977295,36,11,46,857591394.440848,FALSE
928952244.55145,36,12,47,895913369.750223,FALSE
953503214.182065,36,13,48,908106917.911112,FALSE
1039679661.05694,36,14,49,897096408.712697,FALSE
1012513332.99026,36,15,50,866792061.985959,FALSE
925199688.325646,36,16,51,821500629.187926,FALSE
639149949.521233,36,17,52,765482278.486018,FALSE
627629622.88516,36,18,53,702650203.54081,FALSE
585438462.758133,36,19,54,636393542.861824,FALSE
516882163.493853,36,20,55,569497708.442545,FALSE
511559563.050921,36,21,56,504135696.275048,FALSE
438586333.518346,36,22,57,441906743.190014,FALSE
365813951.672966,36,23,58,383902971.663232,FALSE
299792626.324163,36,24,59,330789263.078056,FALSE
296081663.518511,36,25,60,282885856.238289,FALSE
211701714.70767,36,26,61,240246762.392469,FALSE
251510998.349103,36,27,62,202729921.991798,FALSE
216762829.141077,36,28,63,170057131.986239,FALSE
172555745.184413,36,29,64,141863241.23162,FALSE
101943562.108788,36,30,65,117735065.691644,FALSE
96576992.8389768,36,31,66,97241034.9950389,FALSE
98593838.8569946,36,32,67,79952855.3206444,FALSE
67668703.6212073,36,33,68,65460550.1469824,FALSE
31314185.0912147,36,34,69,53382190.5661781,FALSE
97436899.5955645,36,35,70,43369503.3706375,FALSE
19840206.6301385,36,36,71,35110385.6317059,FALSE
16522366.5982256,36,37,72,28329184.5219735,FALSE
14178673.8780084,36,38,73,22785436.8937534,FALSE
32176412.2363661,36,39,74,18271613.9793447,FALSE
14627979.5941513,36,40,75,14610287.075739,FALSE
35622.2329045326,37,1,37,673398.212750142,TRUE
14451616.5048632,37,2,38,9844235.17830134,TRUE
48748727.859228,37,3,39,41453327.587017,TRUE
108235507.391303,37,4,40,104989163.33788,TRUE
181704899.312939,37,5,41,197844069.80993,FALSE
376756765.817345,37,6,42,312375484.547858,FALSE
448216846.600301,37,7,43,436530779.121775,FALSE
455753423.175888,37,8,44,557889875.750627,FALSE
639110767.577458,37,9,45,665954539.23003,FALSE
744027896.890959,37,10,46,753290022.719443,FALSE
749263360.951438,37,11,47,815766168.590732,FALSE
800187629.042932,37,12,48,852219159.11,FALSE
833037648.033273,37,13,49,863818020.909704,FALSE
722907075.464264,37,14,50,853344500.581438,FALSE
724499071.046685,37,15,51,824518114.284691,FALSE
863342771.37788,37,16,52,781435570.729408,FALSE
710975959.469395,37,17,53,728149267.22975,FALSE
735845029.639265,37,18,54,668381548.739437,FALSE
619667000.386488,37,19,55,605356263.532425,FALSE
653586217.90911,37,20,56,541722977.456277,FALSE
488716637.378772,37,21,57,479548708.237982,FALSE
382852214.79854,37,22,58,420354697.007623,FALSE
314891730.144815,37,23,59,365179802.79933,FALSE
282089848.825705,37,24,60,314656480.348754,FALSE
225927939.777089,37,25,61,269089350.22894,FALSE
183132258.996645,37,26,62,228529789.528748,FALSE
150412682.866284,37,27,63,192842667.025332,FALSE
173705748.006558,37,28,64,161763347.791513,FALSE
137059211.738973,37,29,65,134944489.314559,FALSE
103010830.310464,37,30,66,111993058.781416,FALSE
86049420.6649309,37,31,67,92498533.7561846,FALSE
173525196.348986,37,32,68,76053508.5538454,FALSE
71711131.6992534,37,33,69,62268001.4438144,FALSE
22473234.2464909,37,34,70,50778710.410853,FALSE
52997609.6951076,37,35,71,41254347.7321334,FALSE
20372267.0450414,37,36,72,33398031.9184458,FALSE
45354730.3205752,37,37,73,26947553.8894115,FALSE
42053605.3481719,37,38,74,21674178.0234425,FALSE
15317888.3600664,37,39,75,17380496.8502713,FALSE
2682450.84040277,37,40,76,13897734.9668455,FALSE
20024.3786324432,38,1,38,648289.173787567,TRUE
3274450.28277796,38,2,39,9496145.91151351,TRUE
42477929.5165234,38,3,40,40067605.2180143,TRUE
110626189.777183,38,4,41,99868781.4207033,FALSE
132899927.029796,38,5,42,188195100.666179,FALSE
330057804.454459,38,6,43,297140752.39459,FALSE
448018978.087202,38,7,44,415240921.800854,FALSE
667772289.87917,38,8,45,530681265.445043,FALSE
661935312.737758,38,9,46,633475553.095422,FALSE
654805063.465097,38,10,47,716551634.793545,FALSE
818543908.211877,38,11,48,775980783.075714,FALSE
773889788.78144,38,12,49,810655940.26869,FALSE
765060473.045562,38,13,50,821689118.903283,FALSE
788201843.649971,38,14,51,811726398.18893,FALSE
821897343.982733,38,15,52,784305891.341443,FALSE
869452837.338083,38,16,53,743324508.229321,FALSE
595630833.726966,38,17,54,692637008.417571,FALSE
743038381.113397,38,18,55,635784195.954308,FALSE
601124021.608908,38,19,56,575832690.17785,FALSE
541950618.439153,38,20,57,515302836.084549,FALSE
409863636.823243,38,21,58,456160841.757277,FALSE
384742385.218262,38,22,59,399853756.520733,FALSE
333163751.060515,38,23,60,347369773.65609,FALSE
264249953.48226,38,24,61,299310502.717566,FALSE
273054168.462929,38,25,62,255965707.757545,FALSE
116909618.239475,38,26,63,217384260.1747,FALSE
137574072.094787,38,27,64,183437619.17369,FALSE
189146063.660349,38,28,65,153874056.225029,FALSE
89450842.860509,38,29,66,128363168.910232,FALSE
120567669.771077,38,30,67,106531092.852721,FALSE
121665418.698711,38,31,68,87987327.0320556,FALSE
74265585.8556228,38,32,69,72344335.1729347,FALSE
34897591.4601607,38,33,70,59231155.1782091,FALSE
48180609.1042567,38,34,71,48302203.4810042,FALSE
71381326.1931706,38,35,72,39242349.4513894,FALSE
53442493.0679246,38,36,73,31769190.6812395,FALSE
77106714.5640698,38,37,74,25633306.1779268,FALSE
11170789.1046659,38,38,75,20617115.8877651,FALSE
18130353.114607,38,39,76,16532840.01642,FALSE
8561760.37921569,38,40,77,13219934.4343758,FALSE
8049.00307825925,39,1,39,625365.85886437,TRUE
5970805.74624137,39,2,40,9178704.04194893,TRUE
28944805.5616772,39,3,41,38113485.0526537,FALSE
161872533.387537,39,4,42,94998123.4764031,FALSE
181076379.997516,39,5,43,179016717.300544,FALSE
308057384.162218,39,6,44,282649026.896016,FALSE
434905985.7323,39,7,45,394989383.073772,FALSE
445178833.8104,39,8,46,504799634.722601,FALSE
548744175.009468,39,9,47,602580585.806229,FALSE
756910537.592675,39,10,48,681604999.189712,FALSE
749543174.77373,39,11,49,738135753.708727,FALSE
944538772.39458,39,12,50,771119783.529871,FALSE
767402073.143359,39,13,51,781614867.692871,FALSE
862132190.020641,39,14,52,772138034.601293,FALSE
775943189.503533,39,15,53,746054841.65324,FALSE
663384533.226483,39,16,54,707072144.180253,FALSE
670411545.55501,39,17,55,658856702.904944,FALSE
634703156.583346,39,18,56,604776634.824267,FALSE
536948724.465427,39,19,57,547748998.486574,FALSE
506569805.270197,39,20,58,490171220.212291,FALSE
460765503.853156,39,21,59,433913614.984535,FALSE
350318990.768533,39,22,60,380352658.699665,FALSE
316789667.305817,39,23,61,330428349.883827,FALSE
318468174.387724,39,24,62,284712957.24705,FALSE
216189300.081154,39,25,63,243482112.882128,FALSE
234903233.659738,39,26,64,206782304.701494,FALSE
136139963.514526,39,27,65,174491260.91837,FALSE
170834120.7426,39,28,66,146369529.948525,FALSE
123905181.307863,39,29,67,122102823.289567,FALSE
87705936.0017772,39,30,68,101335510.145726,FALSE
59584123.1087185,39,31,69,83696134.4560583,FALSE
69270621.4592581,39,32,70,68816060.3124373,FALSE
53197423.2612114,39,33,71,56342417.6526803,FALSE
21247337.1913423,39,34,72,45946477.219352,FALSE
21442379.6132219,39,35,73,37328477.4847012,FALSE
25773025.6512608,39,36,74,30219788.968569,FALSE
21447883.3678041,39,37,75,24383155.0836799,FALSE
45102873.5163364,39,38,76,19611607.2807834,FALSE
3560405.60056196,39,39,77,15726523.8941816,FALSE
13506020.9386139,39,40,78,12575190.6239485,FALSE
1386302.65523418,40,1,40,604460.81915146,TRUE
3009883.2951855,40,2,41,8731053.36348544,FALSE
36119176.228522,40,3,42,36254668.4523523,FALSE
85305347.8774273,40,4,43,90365010.3231066,FALSE
183480070.879278,40,5,44,170285968.973803,FALSE
288024055.364206,40,6,45,268864071.189983,FALSE
381637348.800867,40,7,46,375725523.545156,FALSE
569437951.728575,40,8,47,480180266.025348,FALSE
636441411.819119,40,9,48,573192383.851762,FALSE
706847395.231177,40,10,49,648362731.116039,FALSE
659430775.117223,40,11,50,702136448.20375,FALSE
714049099.543049,40,12,51,733511827.908234,FALSE
664200515.781116,40,13,52,743495060.77669,FALSE
683573074.883231,40,14,53,734480418.288902,FALSE
586330907.32759,40,15,54,709669317.671782,FALSE
591910509.866582,40,16,55,672587828.789067,FALSE
520150115.734938,40,17,56,626723882.332705,FALSE
534324737.955232,40,18,57,575281330.295365,FALSE
549464215.536927,40,19,58,521034964.601226,FALSE
484814947.586106,40,20,59,466265287.70935,FALSE
425681402.712935,40,21,60,412751398.264765,FALSE
270759600.65909,40,22,61,361802640.642198,FALSE
281711591.580344,40,23,62,314313169.098712,FALSE
247244519.878222,40,24,63,270827342.470007,FALSE
207818523.756903,40,25,64,231607350.113084,FALSE
180740209.96746,40,26,65,196697412.698132,FALSE
119780970.871464,40,27,66,165981221.703785,FALSE
117766916.868969,40,28,67,139231003.737375,FALSE
108721615.0821,40,29,68,116147798.327647,FALSE
67367572.8518986,40,30,69,96393318.9974055,FALSE
87448511.0017857,40,31,70,79614225.8115706,FALSE
67797394.0626546,40,32,71,65459861.4474062,FALSE
76186078.4946928,40,33,72,53594565.5187381,FALSE
53526633.3659446,40,34,73,43705641.0831993,FALSE
73979544.001292,40,35,74,35507946.1552601,FALSE
78428593.9394244,40,36,75,28745952.4691049,FALSE
27621744.6139176,40,37,76,23193974.5777606,FALSE
4378567.96129134,40,38,77,18655137.9072336,FALSE
13066150.2341187,40,39,78,14959532.2732591,FALSE
6724195.68352636,40,40,79,11961891.3402053,FALSE
