pmts,acc,dev,cal,mu,train_ind
17258284.0470942,27,36,62,38468630.9051861,FALSE
48511647.1466434,27,37,63,30854331.4434434,FALSE
26039951.1076442,27,38,64,24668932.935437,FALSE
7811782.26819121,27,39,65,19664406.9022958,FALSE
7681538.44081658,27,40,66,15630527.2150377,FALSE
814336.146840415,28,1,28,927355.375232432,TRUE
14994660.471813,28,2,29,13340047.9929088,TRUE
64563971.9227881,28,3,30,55165479.6318639,TRUE
139038237.141687,28,4,31,136935633.188106,TRUE
204986840.893036,28,5,32,256984984.150638,TRUE
440394707.032136,28,6,33,404791697.240823,TRUE
544890326.333839,28,7,34,565236089.635563,TRUE
818702799.12008,28,8,35,722848783.735483,TRUE
1156394134.24554,28,9,36,864538438.81309,TRUE
944346270.64204,28,10,37,980917905.461355,TRUE
1090266104.3164,28,11,38,1066571608.24244,TRUE
980580661.703261,28,12,39,1119659186.47372,TRUE
1222619210.80562,28,13,40,1141186353.37783,TRUE
1041688716.59558,28,14,41,1120649083.58752,FALSE
1114749533.00562,28,15,42,1076357111.12373,FALSE
949431110.48048,28,16,43,1014052163.83809,FALSE
947957349.032541,28,17,44,939287349.778583,FALSE
929698260.965501,28,18,45,857064379.211389,FALSE
862403363.379994,28,19,46,771633315.877356,FALSE
752279647.812279,28,20,47,686417146.575574,FALSE
670628214.471168,28,21,48,604024464.4938,FALSE
506441949.498759,28,22,49,526318511.089461,FALSE
402472320.573375,28,23,50,454517309.020161,FALSE
378132267.303822,28,24,51,389306176.662785,FALSE
327954426.95288,28,25,52,330949752.380976,FALSE
347913005.971357,28,26,53,279395435.592469,FALSE
223778684.905008,28,27,54,234363811.899867,FALSE
157527188.451184,28,28,55,195424264.91622,FALSE
129664627.623193,28,29,56,162055752.407698,FALSE
122022518.539438,28,30,57,133693822.496262,FALSE
141039609.569764,28,31,58,109765540.307053,FALSE
95080130.2011313,28,32,59,89714235.7210911,FALSE
93270429.8069575,28,33,60,73015988.8560724,FALSE
53061677.0446781,28,34,61,59189633.1657403,FALSE
78523550.7306303,28,35,62,47801843.1845926,FALSE
25634250.4699017,28,36,63,38468630.9051861,FALSE
45818130.3317813,28,37,64,30854331.4434434,FALSE
28733937.3915716,28,38,65,24668932.935437,FALSE
36520711.9672329,28,39,66,19664406.9022958,FALSE
13804358.1343364,28,40,67,15630527.2150377,FALSE
1298932.2623688,29,1,29,927355.375232432,TRUE
6610895.81628153,29,2,30,13340047.9929088,TRUE
62485882.8291081,29,3,31,55165479.6318639,TRUE
149588768.92128,29,4,32,136935633.188106,TRUE
244125167.886528,29,5,33,257446653.445052,TRUE
327740613.659042,29,6,34,406205742.626105,TRUE
473705167.594582,29,7,35,568113046.648172,TRUE
819359835.608968,29,8,36,727609244.272876,TRUE
823198501.542901,29,9,37,871437795.21177,TRUE
846131179.422312,29,10,38,990014451.750022,TRUE
1113296249.14483,29,11,39,1077732887.25366,TRUE
967581489.173672,29,12,40,1132595068.66731,TRUE
1211558838.4143,29,13,41,1141186353.37783,FALSE
1033760329.50496,29,14,42,1120649083.58752,FALSE
1059846794.81089,29,15,43,1076357111.12373,FALSE
941781721.036442,29,16,44,1014052163.83809,FALSE
1013326247.262,29,17,45,939287349.778583,FALSE
701838622.212376,29,18,46,857064379.211389,FALSE
737405503.236305,29,19,47,771633315.877356,FALSE
635631838.486216,29,20,48,686417146.575574,FALSE
677164230.029574,29,21,49,604024464.4938,FALSE
537273612.540645,29,22,50,526318511.089461,FALSE
447317973.518261,29,23,51,454517309.020161,FALSE
420477989.601056,29,24,52,389306176.662785,FALSE
279794725.62494,29,25,53,330949752.380976,FALSE
335043732.87668,29,26,54,279395435.592469,FALSE
322927489.677921,29,27,55,234363811.899867,FALSE
165108105.534357,29,28,56,195424264.91622,FALSE
96065870.239007,29,29,57,162055752.407698,FALSE
121099700.737931,29,30,58,133693822.496262,FALSE
118811320.174106,29,31,59,109765540.307053,FALSE
93996520.0094146,29,32,60,89714235.7210911,FALSE
73252293.3258221,29,33,61,73015988.8560724,FALSE
45323672.5950415,29,34,62,59189633.1657403,FALSE
20908190.7381955,29,35,63,47801843.1845926,FALSE
31448227.5367045,29,36,64,38468630.9051861,FALSE
11369981.7615156,29,37,65,30854331.4434434,FALSE
10645808.47749,29,38,66,24668932.935437,FALSE
50940789.0839002,29,39,67,19664406.9022958,FALSE
20572449.3437097,29,40,68,15630527.2150377,FALSE
112668.736519234,30,1,30,927355.375232432,TRUE
4086004.27608572,30,2,31,13340047.9929088,TRUE
68074319.9597681,30,3,32,55165479.6318639,TRUE
145647284.556814,30,4,33,137188670.935428,TRUE
284375590.570525,30,5,34,258372481.667717,TRUE
402623473.292368,30,6,35,408336077.914805,TRUE
526323930.716391,30,7,36,571971780.559385,TRUE
767531201.824175,30,8,37,733603931.361206,TRUE
829011357.57919,30,9,38,879789740.134135,TRUE
1135653638.80017,30,10,39,1000733761.60791,TRUE
1057302127.6591,30,11,40,1090631724.58841,TRUE
1231719574.1778,30,12,41,1132595068.66731,FALSE
1223900931.89796,30,13,42,1141186353.37783,FALSE
1066493516.80368,30,14,43,1120649083.58752,FALSE
1073955154.79547,30,15,44,1076357111.12373,FALSE
1161038832.76302,30,16,45,1014052163.83809,FALSE
901507370.201295,30,17,46,939287349.778583,FALSE
834668123.984967,30,18,47,857064379.211389,FALSE
681824188.282531,30,19,48,771633315.877356,FALSE
736892537.318382,30,20,49,686417146.575574,FALSE
582475460.67313,30,21,50,604024464.4938,FALSE
529298794.965241,30,22,51,526318511.089461,FALSE
501791639.301361,30,23,52,454517309.020161,FALSE
437872582.280517,30,24,53,389306176.662785,FALSE
299725783.435676,30,25,54,330949752.380976,FALSE
257114352.516158,30,26,55,279395435.592469,FALSE
269864807.030049,30,27,56,234363811.899867,FALSE
205706171.134296,30,28,57,195424264.91622,FALSE
169876528.234948,30,29,58,162055752.407698,FALSE
112166488.625033,30,30,59,133693822.496262,FALSE
122733059.308112,30,31,60,109765540.307053,FALSE
161460298.203703,30,32,61,89714235.7210911,FALSE
83076043.1065613,30,33,62,73015988.8560724,FALSE
73487654.8486292,30,34,63,59189633.1657403,FALSE
49263705.2994245,30,35,64,47801843.1845926,FALSE
40695381.0787275,30,36,65,38468630.9051861,FALSE
44121123.9985251,30,37,66,30854331.4434434,FALSE
13583536.0237567,30,38,67,24668932.935437,FALSE
8875226.05991877,30,39,68,19664406.9022958,FALSE
14260211.4992398,30,40,69,15630527.2150377,FALSE
13445.2491631718,31,1,31,882127.71988999,TRUE
16276961.0768083,31,2,32,12689446.1751066,TRUE
38193254.0098619,31,3,33,52574689.965035,TRUE
184988240.526513,31,4,34,130980629.547437,TRUE
310027958.407929,31,5,35,247098461.444922,TRUE
353405726.45207,31,6,36,391139750.656934,TRUE
437268989.739078,31,7,37,548699643.275442,TRUE
650418152.303747,31,8,38,704730481.357986,TRUE
885203620.166678,31,9,39,846246892.71068,TRUE
981311876.372982,31,10,40,963715825.017821,TRUE
1164592576.15472,31,11,41,1037440987.72246,FALSE
1124912594.26299,31,12,42,1077357755.36075,FALSE
1022246762.85411,31,13,43,1085530038.17166,FALSE
1143235759.44701,31,14,44,1065994382.8482,FALSE
1068110813.63656,31,15,45,1023862555.37147,FALSE
1001809246.64529,31,16,46,964596256.221412,FALSE
857116103.014588,31,17,47,893477765.170685,FALSE
851304810.642711,31,18,48,815264856.19731,FALSE
718569262.529919,31,19,49,734000314.987595,FALSE
758130238.567807,31,20,50,652940187.304506,FALSE
660266736.238804,31,21,51,574565843.744786,FALSE
596332790.286977,31,22,52,500649654.4077,FALSE
441969377.720378,31,23,53,432350238.284862,FALSE
354887793.489206,31,24,54,370319490.381514,FALSE
353075416.335284,31,25,55,314809142.496009,FALSE
277403880.314925,31,26,56,265769159.406751,FALSE
242476177.129774,31,27,57,222933753.917304,FALSE
185991174.704736,31,28,58,185893311.049731,FALSE
144253488.480336,31,29,59,154152200.099805,FALSE
137949413.865508,31,30,60,127173497.83242,FALSE
143234044.95433,31,31,61,104412211.736288,FALSE
58110774.8547594,31,32,62,85338820.8144948,FALSE
43551299.5177554,31,33,63,69454957.058912,FALSE
81531219.9148896,31,34,64,56302920.6926555,FALSE
41604326.2057323,31,35,65,45470519.7825533,FALSE
38601136.9678784,31,36,66,36592493.6372705,FALSE
35381847.2740806,31,37,67,29349547.9423009,FALSE
14691380.0942606,31,38,68,23465814.8792225,FALSE
28103602.7048711,31,39,69,18705362.4608186,FALSE
9282530.85776904,31,40,70,14868217.4074031,FALSE
405773.242534847,32,1,32,839105.843327083,TRUE
9786562.4982797,32,2,33,12094119.6616277,TRUE
22022413.9200681,32,3,34,50200736.4225822,TRUE
91545913.642576,32,4,35,125284594.792621,TRUE
224724738.533933,32,5,36,236740918.832768,TRUE
313259762.371261,32,6,37,375321451.734037,TRUE
501139158.504359,32,7,38,527265934.1222,TRUE
727343308.94906,32,8,39,678105318.745546,TRUE
928921639.353132,32,9,40,815277952.494922,TRUE
967966902.249111,32,10,41,916714849.613932,FALSE
936995958.650586,32,11,42,986844393.704686,FALSE
912726551.407078,32,12,43,1024814397.61319,FALSE
893020050.293601,32,13,44,1032588113.48827,FALSE
1130248480.8147,32,14,45,1014005223.31769,FALSE
1045810081.06683,32,15,46,973928189.313835,FALSE
914793888.633355,32,16,47,917552341.681039,FALSE
764575541.500308,32,17,48,849902340.367494,FALSE
744638601.217736,32,18,49,775503919.976227,FALSE
802041110.581721,32,19,50,698202697.208995,FALSE
694463118.321975,32,20,51,621095918.603053,FALSE
478188260.88531,32,21,52,546543936.883122,FALSE
512082218.597963,32,22,53,476232682.638719,FALSE
443306972.649674,32,23,54,411264268.346456,FALSE
307471915.560041,32,24,55,352258795.717005,FALSE
261368116.242988,32,25,56,299455719.444043,FALSE
249252035.270131,32,26,57,252807444.552523,FALSE
201125613.438846,32,27,58,212061146.440541,FALSE
183702390.234985,32,28,59,176827187.288368,FALSE
122364857.485352,32,29,60,146634108.586456,FALSE
100181282.743744,32,30,61,120971173.154876,FALSE
81123856.5517416,32,31,62,99319968.0807555,FALSE
55116013.3272545,32,32,63,81176797.4109414,FALSE
87765296.6356075,32,33,64,66067598.8318709,FALSE
51765950.1191344,32,34,65,53556994.848184,FALSE
29424942.3159335,32,35,66,43252896.3645067,FALSE
42699250.4442942,32,36,67,34807856.663627,FALSE
13173255.7749546,32,37,68,27918153.598511,FALSE
11896935.0461066,32,38,69,22321373.5830031,FALSE
35814444.1371877,32,39,70,17793091.1686818,FALSE
14005428.8679945,32,40,71,14143085.8877955,FALSE
407783.156860539,33,1,33,799780.130209204,TRUE
6341525.98242716,33,2,34,11549207.1777932,TRUE
46107380.5234644,33,3,35,48025014.1866025,TRUE
149175555.524397,33,4,36,120057707.514266,TRUE
195096064.180414,33,5,37,227225003.789452,TRUE
275299802.064113,33,6,38,360771358.551734,TRUE
561324233.031211,33,7,39,507527650.886916,TRUE
746280279.259888,33,8,40,653557697.005789,TRUE
799581151.150853,33,9,41,775516377.559867,FALSE
1002931836.7652,33,10,42,872006138.829518,FALSE
863810414.030786,33,11,43,938715424.695464,FALSE
1005250976.03712,33,12,44,974833609.661639,FALSE
827710212.02588,33,13,45,982228196.939721,FALSE
1083830303.91997,33,14,46,964551605.017206,FALSE
917896562.514187,33,15,47,926429151.026025,FALSE
884064948.933491,33,16,48,872802785.926537,FALSE
709022617.798787,33,17,49,808452114.10958,FALSE
702979265.050311,33,18,50,737682147.497031,FALSE
621187160.339802,33,19,51,664150949.850958,FALSE
526975831.519728,33,20,52,590804713.212526,FALSE
511437542.488796,33,21,53,519888674.545686,FALSE
500382883.59038,33,22,54,453006540.63486,FALSE
338676616.392521,33,23,55,391206673.296906,FALSE
294974181.662631,33,24,56,335078931.525202,FALSE
244448685.507056,33,25,57,284851091.670203,FALSE
271202544.736053,33,26,58,240477879.991192,FALSE
178391771.990923,33,27,59,201718802.287597,FALSE
91528067.8649725,33,28,60,168203223.600394,FALSE
116702957.212687,33,29,61,139482678.72287,FALSE
144841477.682815,33,30,62,115071339.421289,FALSE
134387048.408435,33,31,63,94476076.0788866,FALSE
96423374.5412727,33,32,64,77217758.284021,FALSE
101402318.976414,33,33,65,62845444.0149845,FALSE
26034759.4427493,33,34,66,50944989.3874259,FALSE
62608690.6688607,33,35,67,41143427.7167985,FALSE
19657435.7446228,33,36,68,33110257.4622451,FALSE
42095651.2490977,33,37,69,26556569.1806342,FALSE
33466534.5976613,33,38,70,21232747.3474254,FALSE
3985285.40396693,33,39,71,16925311.8724739,FALSE
27098501.4871264,33,40,72,13453319.4497119,FALSE
50764.0489059447,34,1,34,763823.584876144,TRUE
9268009.83573793,34,2,35,11050359.3284039,TRUE
32218289.7288312,34,3,36,46030846.4909926,TRUE
105535674.598452,34,4,37,115261480.681323,TRUE
162061935.679625,34,5,38,218483383.469901,TRUE
264562192.327694,34,6,39,347390507.863835,TRUE
486320122.475023,34,7,40,489355713.490458,TRUE
556728011.566104,34,8,41,621683312.000831,FALSE
749521397.447513,34,9,42,737693997.51715,FALSE
827281291.449968,34,10,43,829477897.599895,FALSE
759444077.958261,34,11,44,892933733.203012,FALSE
1080310612.14599,34,12,45,927290413.502394,FALSE
987255671.803521,34,13,46,934324362.503347,FALSE
1115405692.82268,34,14,47,917509868.141757,FALSE
932418926.310195,34,15,48,881246668.17117,FALSE
796805463.929014,34,16,49,830235691.759519,FALSE
954069337.600617,34,17,50,769023439.240844,FALSE
754409617.359031,34,18,51,701704964.628054,FALSE
616267563.145064,34,19,52,631759925.808329,FALSE
565248800.922495,34,20,53,561990827.34146,FALSE
477042218.25849,34,21,54,494533404.692532,FALSE
400821819.232395,34,22,55,430913150.943157,FALSE
394873516.693174,34,23,56,372127298.701056,FALSE
261997216.098569,34,24,57,318736939.197032,FALSE
228662198.712803,34,25,58,270958739.997848,FALSE
238603815.204942,34,26,59,228749635.389174,FALSE
209061849.636213,34,27,60,191880860.211005,FALSE
163207405.730523,34,28,61,159999855.584568,FALSE
104539677.602993,34,29,62,132680028.209374,FALSE
114078521.102264,34,30,63,109459243.974239,FALSE
100599103.621288,34,31,64,89868423.4776049,FALSE
105597794.904944,34,32,65,73451803.7737445,FALSE
35819672.3305335,34,33,66,59780435.5428655,FALSE
35892458.5790253,34,34,67,48460372.9361961,FALSE
45840370.5286067,34,35,68,39136839.0690371,FALSE
20853033.3799322,34,36,69,31495451.150882,FALSE
10248545.0791351,34,37,70,25261390.018408,FALSE
9170385.19627837,34,38,71,20197214.0398606,FALSE
17701341.3214535,34,39,72,16099854.6719484,FALSE
16636800.4367916,34,40,73,12797193.3177737,FALSE
1082929.40258439,35,1,35,730944.002358475,TRUE
8820012.22781319,35,2,36,10593682.3385364,TRUE
36559141.6804406,35,3,37,44203277.0232057,TRUE
125044252.908625,35,4,38,110861338.249789,TRUE
177829586.164262,35,5,39,210455465.625555,TRUE
326458568.756315,35,6,40,335089696.931371,TRUE
468839627.665821,35,7,41,465489553.719664,FALSE
663312951.977492,35,8,42,591363459.096246,FALSE
773690811.82306,35,9,43,701716236.715869,FALSE
791365184.559987,35,10,44,789023783.170009,FALSE
916028598.405778,35,11,45,849384841.151971,FALSE
764644684.277253,35,12,46,882065926.380911,FALSE
952463737.467479,35,13,47,888756825.641055,FALSE
955746394.276683,35,14,48,872762383.846212,FALSE
832600612.501589,35,15,49,838267761.007633,FALSE
778937083.098522,35,16,50,789744619.272359,FALSE
870563882.311192,35,17,51,731517723.536625,FALSE
636186094.301534,35,18,52,667482409.672437,FALSE
610535071.464785,35,19,53,600948630.64927,FALSE
512782097.027646,35,20,54,534582211.266697,FALSE
450955839.847719,35,21,55,470414725.942057,FALSE
414796139.862215,35,22,56,409897268.581448,FALSE
343392461.46154,35,23,57,353978436.184409,FALSE
281791519.825929,35,24,58,303191955.239512,FALSE
235492814.17139,35,25,59,257743926.311591,FALSE
212177990.888392,35,26,60,217593384.025991,FALSE
171518137.137597,35,27,61,182522720.231216,FALSE
177292803.354328,35,28,62,152196570.547906,FALSE
108842681.403351,35,29,63,126209146.876341,FALSE
110408652.009251,35,30,64,104120853.651899,FALSE
72948133.5931644,35,31,65,85485488.7453885,FALSE
78026411.672847,35,32,66,69869517.0322383,FALSE
62547970.7849613,35,33,67,56864909.2978422,FALSE
35505020.9036915,35,34,68,46096932.6591878,FALSE
36205238.2414722,35,35,69,37228112.9044172,FALSE
21152143.9405816,35,36,70,29959399.8726438,FALSE
15266498.557842,35,37,71,24029377.4892984,FALSE
31474764.3563152,35,38,72,19212184.2876543,FALSE
39216901.4040971,35,39,73,15314655.4941427,FALSE
17145840.9782531,35,40,74,12173066.8348903,FALSE
1981932.96817603,36,1,36,700880.115152245,TRUE
7485556.87526507,36,2,37,10175688.6271351,TRUE
28406818.1190961,36,3,38,42528887.1427224,TRUE
50676637.7777097,36,4,39,106826208.287481,TRUE
219678250.300091,36,5,40,203086711.964833,TRUE
339284176.755512,36,6,41,318747179.568148,FALSE
494663855.879398,36,7,42,442787360.29585,FALSE
497418168.508605,36,8,43,562522322.866875,FALSE
648519234.626116,36,9,44,667493132.014043,FALSE
851662789.180127,36,10,45,750542639.182184,FALSE
704626310.539251,36,11,46,807959853.628622,FALSE
870534042.295231,36,12,47,839047063.523003,FALSE
807017914.721734,36,13,48,845411643.775622,FALSE
847497162.333153,36,14,49,830197260.1119,FALSE
826173371.285728,36,15,50,797384959.880792,FALSE
740510507.980313,36,16,51,751228319.692981,FALSE
783569665.005707,36,17,52,695841183.171818,FALSE
732701386.585861,36,18,53,634928908.417062,FALSE
522182203.381303,36,19,54,571640020.086997,FALSE
428399188.011952,36,20,55,508510329.171539,FALSE
413071642.987928,36,21,56,447472329.034522,FALSE
310517630.784574,36,22,57,389906342.897145,FALSE
332419669.382317,36,23,58,336714704.137359,FALSE
239635322.050451,36,24,59,288405109.095727,FALSE
172976353.28815,36,25,60,245173606.693929,FALSE
331212097.030831,36,26,61,206981229.462207,FALSE
137913541.405318,36,27,62,173620982.123845,FALSE
155384848.637452,36,28,63,144773856.213267,FALSE
163828670.48642,36,29,64,120053854.149908,FALSE
76626687.2557275,36,30,65,99042819.6978181,FALSE
57468070.1856121,36,31,66,81316312.2624381,FALSE
74042423.6673698,36,32,67,66461940.4767189,FALSE
53441729.3862787,36,33,68,54091574.9456715,FALSE
44712069.6803816,36,34,69,43848758.7246473,FALSE
37152731.7582556,36,35,70,35412476.4133163,FALSE
40743683.2466714,36,36,71,28498262.6992417,FALSE
18092164.1208171,36,37,72,22857450.9202556,FALSE
21008410.4204746,36,38,73,18275195.0033471,FALSE
8927834.74770569,36,39,74,14567750.93212,FALSE
2586604.69659943,36,40,75,11579379.3597614,FALSE
1872570.67754084,37,1,37,673398.212750142,TRUE
3779718.78828971,37,2,38,9793253.35146535,TRUE
40027317.340143,37,3,39,40995634.8432529,TRUE
75404775.3565073,37,4,40,103128163.7674,TRUE
202108869.795525,37,5,41,193182056.14605,FALSE
198446435.228378,37,6,42,303201696.181834,FALSE
379399487.502672,37,7,43,421192365.910413,FALSE
512806896.692591,37,8,44,535087785.449462,FALSE
626702066.893811,37,9,45,634939107.823897,FALSE
753204040.308065,37,10,46,713938242.732515,FALSE
901366066.681001,37,11,47,768555186.586835,FALSE
776848750.772166,37,12,48,798126255.363999,FALSE
817391521.59392,37,13,49,804180431.374887,FALSE
669598623.700065,37,14,50,789708061.958314,FALSE
893611194.75357,37,15,51,758496036.49293,FALSE
680442602.181538,37,16,52,714590482.210195,FALSE
676761829.795449,37,17,53,661904608.212424,FALSE
584589071.537752,37,18,54,603963060.15243,FALSE
532915104.074089,37,19,55,543760807.328932,FALSE
371208900.394719,37,20,56,483709987.770511,FALSE
346500757.244145,37,21,57,425648846.027504,FALSE
335008006.363562,37,22,58,370890386.163231,FALSE
250954607.193793,37,23,59,320292934.237508,FALSE
327399485.394337,37,24,60,274339425.948194,FALSE
287414872.697605,37,25,61,233216348.798231,FALSE
174047538.303653,37,26,62,196886635.783785,FALSE
139655759.842942,37,27,63,165153386.906913,FALSE
181033243.085347,37,28,64,137713151.928495,FALSE
109879008.866584,37,29,65,114198758.592109,FALSE
99543696.2786868,37,30,66,94212444.3820837,FALSE
93226507.5785843,37,31,67,77350468.9159193,FALSE
80852330.8291927,37,32,68,63220553.39087,FALSE
22959499.2257812,37,33,69,51453497.7059085,FALSE
28630478.5330444,37,34,70,41710229.5267169,FALSE
37872733.5114986,37,35,71,33685389.5587841,FALSE
27568542.7933853,37,36,72,27108386.0266699,FALSE
8969704.71736641,37,37,73,21742679.8844282,FALSE
8836323.10861866,37,38,74,17383903.2256722,FALSE
17384065.6335937,37,39,75,13857273.3354303,FALSE
16083354.4606153,37,40,76,11014646.3644613,FALSE
9029380.31724803,38,1,38,648289.173787567,TRUE
10683468.0247131,38,2,39,9443576.17687296,TRUE
36758880.1088475,38,3,40,39592712.7941956,TRUE
106234588.218828,38,4,41,98098543.8702798,FALSE
133327126.122356,38,5,42,183760456.091672,FALSE
311059436.244746,38,6,43,288414374.966687,FALSE
491804573.916136,38,7,44,400650571.829056,FALSE
512422010.160592,38,8,45,508991246.210453,FALSE
601998129.264438,38,9,46,603972762.128324,FALSE
670366308.375509,38,10,47,679119063.763501,FALSE
700806678.769424,38,11,48,731072307.834033,FALSE
839215447.842892,38,12,49,759201178.568809,FALSE
712079427.140118,38,13,50,764960088.931469,FALSE
698446674.790853,38,14,51,751193545.300181,FALSE
720306141.746566,38,15,52,721503748.279245,FALSE
705328800.023189,38,16,53,679739493.146491,FALSE
626770908.87605,38,17,54,629623139.544274,FALSE
506126583.983112,38,18,55,574507434.128483,FALSE
602516690.408228,38,19,56,517241279.821543,FALSE
549440631.308358,38,20,57,460119173.292192,FALSE
428408691.333665,38,21,58,404889706.846135,FALSE
339934675.725703,38,22,59,352801848.582897,FALSE
349125848.241272,38,23,60,304672063.50639,FALSE
233945304.420249,38,24,61,260959734.262557,FALSE
211946829.726235,38,25,62,221842253.251498,FALSE
192353881.419382,38,26,63,187284361.248492,FALSE
110691930.718301,38,27,64,157098761.181807,FALSE
101430833.235561,38,28,65,130996802.255121,FALSE
102672622.304868,38,29,66,108629219.414269,FALSE
95535272.4646353,38,30,67,89617649.250375,FALSE
76488743.7439486,38,31,68,73578042.0317505,FALSE
73359470.1458998,38,32,69,60137250.6186141,FALSE
45049965.7749112,38,33,70,48944081.0113401,FALSE
28109326.4615442,38,34,71,39675997.6284917,FALSE
22189698.3027135,38,35,72,32042533.7240844,FALSE
43135987.5984502,38,36,73,25786294.4392923,FALSE
29388605.1120419,38,37,74,20682276.8735678,FALSE
17289334.8399902,38,38,75,16536080.2609322,FALSE
13864103.0803971,38,39,76,13181446.1400104,FALSE
7410022.12907529,38,40,77,10477455.7223454,FALSE
250962.359774,39,1,39,625365.85886437,TRUE
14219399.5192986,39,2,40,9124147.62643799,TRUE
19359028.5594704,39,3,41,37661753.4056449,FALSE
118953155.106646,39,4,42,93314221.4300842,FALSE
128125607.281124,39,5,43,174798352.89407,FALSE
312950438.051288,39,6,44,274348239.917295,FALSE
497906559.327035,39,7,45,381110612.866834,FALSE
451925004.873221,39,8,46,484167450.208672,FALSE
621676136.300395,39,9,47,574516662.933432,FALSE
683073336.229383,39,10,48,645998036.191221,FALSE
786344790.32216,39,11,49,695417490.649378,FALSE
740511144.609791,39,12,50,722174500.170272,FALSE
848743184.23065,39,13,51,727652545.160298,FALSE
769018339.248798,39,14,52,714557403.784542,FALSE
592049107.493139,39,15,53,686315595.250774,FALSE
705790349.937046,39,16,54,646588206.876143,FALSE
670832903.537916,39,17,55,598916056.681034,FALSE
499838903.173893,39,18,56,546488375.937421,FALSE
439828795.421421,39,19,57,492015124.932659,FALSE
573097423.669978,39,20,58,437678896.412476,FALSE
431662244.30154,39,21,59,385143002.829512,FALSE
427582610.050752,39,22,60,335595499.390297,FALSE
259776275.5648,39,23,61,289813031.630629,FALSE
208253679.732729,39,24,62,248232577.840431,FALSE
203250210.072867,39,25,63,211022878.890365,FALSE
128295206.551052,39,26,64,178150395.168387,FALSE
139677876.290552,39,27,65,149436964.188746,FALSE
109755626.366183,39,28,66,124608012.820573,FALSE
83564526.3500425,39,29,67,103331309.867396,FALSE
117270186.717788,39,30,68,85246944.921541,FALSE
39396292.8683941,39,31,69,69989598.5777513,FALSE
66739704.0505494,39,32,70,57204322.2969994,FALSE
46532947.2506594,39,33,71,46557050.0131333,FALSE
56454096.7039364,39,34,72,37740976.3906418,FALSE
25882502.0710459,39,35,73,30479800.9139056,FALSE
19495822.0635755,39,36,74,24528682.0194941,FALSE
6597175.36703257,39,37,75,19673590.3278083,FALSE
14816729.0742367,39,38,76,15729606.1101042,FALSE
11867256.4252382,39,39,77,12538579.4258493,FALSE
6771553.92506832,39,40,78,9966464.17699832,FALSE
124227.464551526,40,1,40,604460.81915146,TRUE
5294105.02373909,40,2,41,8679157.69575618,FALSE
27994213.6411188,40,3,42,35824968.0177394,FALSE
74906218.3208614,40,4,43,88763233.1486712,FALSE
152947737.666287,40,5,44,166273336.627099,FALSE
323048651.061225,40,6,45,260968118.369311,FALSE
328294809.817682,40,7,46,362523628.948433,FALSE
461873584.149328,40,8,47,460554325.023971,FALSE
623900165.034453,40,9,48,546497154.648238,FALSE
619587339.354846,40,10,49,614492340.194766,FALSE
677719180.509461,40,11,50,661501579.418136,FALSE
777507420.068401,40,12,51,686953634.186058,FALSE
715872648.449812,40,13,52,692164511.76931,FALSE
713392426.114964,40,14,53,679708027.974696,FALSE
583587669.385736,40,15,54,652843588.696258,FALSE
602769024.736531,40,16,55,615053727.915742,FALSE
585645776.326788,40,17,56,569706575.920935,FALSE
477789314.269437,40,18,57,519835823.339282,FALSE
447018420.721759,40,19,58,468019264.13534,FALSE
404993767.807052,40,20,59,416333044.750547,FALSE
278674503.503016,40,21,60,366359356.931994,FALSE
340714967.388485,40,22,61,319228313.750062,FALSE
308975753.88998,40,23,62,275678683.290809,FALSE
241690920.040653,40,24,63,236126132.161482,FALSE
279264791.504644,40,25,64,200731171.643366,FALSE
150512642.183505,40,26,65,169461897.870599,FALSE
132970199.659515,40,27,66,142148837.444394,FALSE
116651967.113991,40,28,67,118530808.323491,FALSE
110746225.663463,40,29,68,98291782.4180683,FALSE
61065841.3383019,40,30,69,81089402.3581617,FALSE
63253684.654968,40,31,70,66576165.5761503,FALSE
81575589.7132942,40,32,71,54414434.5775281,FALSE
32145944.0865112,40,33,72,44286435.8904439,FALSE
27694177.5626623,40,34,73,35900327.2521653,FALSE
50497208.1746079,40,35,74,28993283.4822308,FALSE
11603002.0367218,40,36,75,23332404.0811643,FALSE
24079443.2835121,40,37,76,18714098.005384,FALSE
10871384.3746331,40,38,77,14962464.1677373,FALSE
11261468.162536,40,39,78,11927065.6913071,FALSE
6029257.32580967,40,40,79,9480393.98339309,FALSE
